,word,number,percent_of_count
188,getting,26,0.04812854022435304
189,possible,26,0.04812854022435304
190,normal,26,0.04812854022435304
191,four,26,0.04812854022435304
192,happened,26,0.04812854022435304
193,others,26,0.04812854022435304
194,home,26,0.04812854022435304
195,call,26,0.04812854022435304
196,deflector,26,0.04812854022435304
197,communicator,26,0.04812854022435304
198,dilithium,26,0.04812854022435304
199,nova,26,0.04812854022435304
200,hundred,25,0.04627744252341638
201,stardate,25,0.04627744252341638
202,world,25,0.04627744252341638
203,stop,25,0.04627744252341638
204,strange,25,0.04627744252341638
205,area,25,0.04627744252341638
206,old,25,0.04627744252341638
207,reach,25,0.04627744252341638
208,lost,24,0.04442634482247973
209,answer,24,0.04442634482247973
210,room,24,0.04442634482247973
211,ahead,24,0.04442634482247973
212,signal,24,0.04442634482247973
213,gone,24,0.04442634482247973
214,eight,24,0.04442634482247973
215,set,24,0.04442634482247973
216,coming,24,0.04442634482247973
217,soon,24,0.04442634482247973
218,done,24,0.04442634482247973
219,always,24,0.04442634482247973
220,also,24,0.04442634482247973
221,race,24,0.04442634482247973
222,space,24,0.04442634482247973
223,master,24,0.04442634482247973
224,six,23,0.04257524712154308
225,destroy,23,0.04257524712154308
226,episode,23,0.04257524712154308
227,site,23,0.04257524712154308
228,stand,23,0.04257524712154308
229,thirty,23,0.04257524712154308
230,seven,23,0.04257524712154308
231,known,23,0.04257524712154308
232,ten,23,0.04257524712154308
233,new,23,0.04257524712154308
234,stasis,23,0.04257524712154308
235,bem,23,0.04257524712154308
236,feel,22,0.04072414942060642
237,listingstar,22,0.04072414942060642
238,trademark,22,0.04072414942060642
239,studio,22,0.04072414942060642
240,inc,22,0.04072414942060642
241,page,22,0.04072414942060642
242,entertainment,22,0.04072414942060642
243,respective,22,0.04072414942060642
244,holder,22,0.04072414942060642
245,reverse,22,0.04072414942060642
246,break,22,0.04072414942060642
247,trying,22,0.04072414942060642
248,body,22,0.04072414942060642
249,else,22,0.04072414942060642
250,prepare,22,0.04072414942060642
251,welcome,22,0.04072414942060642
252,wish,22,0.04072414942060642
253,day,22,0.04072414942060642
254,record,22,0.04072414942060642
255,wait,22,0.04072414942060642
256,party,22,0.04072414942060642
257,apparently,22,0.04072414942060642
